b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20,se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20,p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
1.6075461,1.3571644,1.1014504,.82695973,.60457057,.34830928,.082621314,-.14864816,-.42181697,-.65738976,-.94950145,-1.1810957,-1.4595394,-1.6481587,-1.9312227,-2.1931853,-2.4373646,-2.7068338,-2.9666758,-3.2054801,1.0528003,1.0528693,1.0484747,1.0477203,1.0362514,1.0393009,1.0355438,1.0349672,1.028276,1.0259956,1.021336,1.025076,1.0175999,1.0122149,1.0227983,1.0097626,1.0102834,1.0043839,1.0035549,1.0112263,.1344583,.20461841,.29962894,.43448088,.56280595,.73922968,.93679607,.88649946,.6837821,.52526116,.35798556,.25591183,.15907158,.11112902,.066092558,.035694301,.020399082,.010157914,.0051460438,.0028827565
.33474621,.084026285,-.17029844,-.42065975,-.65173501,-.90276927,-1.1660835,-1.4308119,-1.6769111,-1.9237882,-2.1631267,-2.4171591,-2.6724052,-2.9355423,-3.1487901,-3.4251561,-3.6755311,-3.9133248,-4.1985526,-4.4356041,1.0959061,1.0912911,1.091118,1.0903063,1.0846117,1.0833911,1.0755142,1.0724769,1.0759859,1.0726093,1.0713398,1.0670274,1.062302,1.0551772,1.0621854,1.0592436,1.0557446,1.0484216,1.0430521,1.0423694,.76156771,.93900037,.87673831,.70162624,.55121928,.40951446,.28460628,.18952812,.1268041,.08026161,.050049331,.028842025,.015891925,.0081276102,.0050336951,.0024165928,.0011984316,.00057604496,.0002394154,.00011820402
.28622201,.031846516,-.22851582,-.4664588,-.70415825,-.94815361,-1.2097975,-1.481498,-1.6998627,-1.9621704,-2.2302032,-2.4859424,-2.6609519,-2.9591026,-3.2115915,-3.4403303,-3.7054982,-3.9866512,-4.1840563,-4.4772453,1.0603452,1.0599478,1.0536613,1.0571964,1.0550129,1.0519291,1.0446039,1.0403979,1.0377671,1.0357751,1.0352923,1.0360949,1.0174651,1.0324007,1.0225821,1.0188092,1.0159975,1.0199132,1.0109767,1.0187365,.78856593,.97617668,.82937914,.66137004,.50823039,.37266812,.2535089,.16202104,.10907476,.065240622,.037153978,.021053663,.01241981,.0065275854,.0031240482,.0016159057,.00074079464,.00034049054,.00016934825,.000076582561
1.4415913,1.1898586,.93634003,.67943472,.43636072,.17411378,-.085169859,-.32384509,-.59234846,-.83526409,-1.054896,-1.3636545,-1.5778375,-1.8351588,-2.0487731,-2.3555272,-2.6117196,-2.8444176,-3.106266,-3.3523765,1.1103004,1.1094161,1.1050925,1.1043929,1.0988353,1.0946094,1.1026859,1.0861082,1.0890745,1.0816524,1.0774189,1.0750713,1.0757778,1.0777174,1.0785444,1.0600437,1.0661575,1.0715281,1.0632082,1.0464679,.20141302,.28976402,.40174943,.54181528,.69334459,.87439883,.93880945,.76707911,.58945543,.44441798,.33327502,.21179888,.15008804,.096172616,.06453938,.031853776,.018658821,.011253699,.0056410958,.0026269932
-.98408526,-1.2321657,-1.4807495,-1.7245015,-1.990031,-2.2100022,-2.4572923,-2.6879306,-2.9512625,-3.2042229,-3.4237921,-3.730207,-3.933862,-4.1741042,-4.4249268,-4.6168919,-4.9148583,-5.1669474,-5.405025,-5.6821404,1.0786481,1.074757,1.074791,1.0702775,1.0657792,1.0633814,1.066229,1.0599,1.0579638,1.0559388,1.0534599,1.0412329,1.0471396,1.0411932,1.0432428,1.0355852,1.0363064,1.0272888,1.0241666,1.0255231,.36692747,.25825202,.17576711,.1147946,.069033556,.043983638,.026324388,.015117737,.007970877,.0041711321,.0023083112,.00089475239,.00053623709,.00025156469,.00012335779,.000062809821,.000025562225,.000010193748,0,0
-1.4186295,-1.6539922,-1.9142267,-2.1709883,-2.3883848,-2.6254351,-2.9238741,-3.1345308,-3.3844013,-3.627809,-3.8781295,-4.1100326,-4.3652368,-4.6419969,-4.8578315,-5.1213851,-5.3355494,-5.6248841,-5.8490434,-6.0757236,1.1042045,1.1015098,1.0990291,1.094281,1.0949036,1.0911723,1.0850551,1.0899158,1.0836564,1.0802029,1.07639,1.0777487,1.0691894,1.0662141,1.0624423,1.0601821,1.0559136,1.0597556,1.0491698,1.0530604,.20609014,.1408717,.089052163,.053984717,.034945525,.020718031,.010166723,.006363349,.003277878,.001702219,.00084310066,.00045295389,.00020093842,.000087080793,.000043867534,.000019305888,0,0,0,0
-.90929008,-1.162425,-1.4024061,-1.6451353,-1.9031574,-2.1403418,-2.4030631,-2.6362691,-2.8719628,-3.1420522,-3.3860366,-3.6388547,-3.8810043,-4.1050386,-4.3762894,-4.6440806,-4.8387575,-5.0669332,-5.3523626,-5.5888281,1.2329814,1.2297765,1.2259042,1.2239999,1.2217903,1.2165797,1.2123387,1.2096431,1.2095417,1.2054211,1.2037133,1.1989701,1.1935868,1.1937329,1.1944932,1.18887,1.1875931,1.1813713,1.1792804,1.1782715,.46503481,.35007757,.25926843,.18631795,.12699574,.085985713,.054189719,.035102956,.022339448,.012691938,.0075011565,.0041654399,.0022986608,.0013542661,.00070565345,.00034307761,.00020611456,.00010647887,.000048779562,.000025515597
-1.1924704,-1.444149,-1.6849718,-1.9257501,-2.1812143,-2.4231319,-2.6691039,-2.9373078,-3.1750448,-3.4238133,-3.6872137,-3.9087319,-4.1658125,-4.4106936,-4.5981708,-4.8670096,-5.1092668,-5.4004517,-5.6146231,-5.9029427,1.1331226,1.129476,1.1276256,1.1265301,1.1252906,1.118453,1.1192302,1.1166301,1.1145215,1.1101695,1.1028652,1.0965339,1.1020931,1.0979151,1.0943688,1.0880291,1.081401,1.0823511,1.0821868,1.0797489,.29879034,.20822805,.14276342,.094926864,.059485741,.036137938,.021797221,.011954783,.0068326779,.0036468257,.0017767075,.00094244239,.00050064048,.000245248,.00013950502,.000059924238,.000027068862,.000011599353,0,0
.15056895,-.10207592,-.34745347,-.59341645,-.85720992,-1.0822272,-1.3332585,-1.5987781,-1.8456718,-2.0920167,-2.3529623,-2.5669587,-2.8822846,-3.0707622,-3.3304238,-3.6160567,-3.8408067,-4.0981627,-4.3373942,-4.5712967,1.1160434,1.1135422,1.1102684,1.1091499,1.1031626,1.0996157,1.0988359,1.0986038,1.0927088,1.0887876,1.0903169,1.0823119,1.0810362,1.0830563,1.0749452,1.0714575,1.0725131,1.0696831,1.0679653,1.0631027,.89334071,.92740846,.75590849,.5955267,.44159108,.33079618,.23194498,.15320574,.098796561,.061649334,.036831759,.022482188,.010926795,.0070783338,.0035086568,.0016247296,.00089830632,.0004297022,.00021449273,.0001029277
-1.3921589,-1.6387292,-1.8831775,-2.1390216,-2.3703928,-2.6248782,-2.8480232,-3.1068134,-3.3351781,-3.5770321,-3.8295989,-4.0797863,-4.3262863,-4.5907946,-4.8486924,-5.0766273,-5.3483319,-5.5590553,-5.8207903,-6.0607643,.98847324,.98590302,.98488706,.97912091,.9740572,.97671437,.97459483,.96776736,.96695614,.97268778,.96440518,.9607929,.95785248,.95887834,.95726603,.94967735,.9455899,.94284391,.94046545,.94482899,.16655307,.10410867,.062871598,.034687933,.01939824,.010354847,.0056311432,.0025781365,.0013148333,.00067770976,.00028228611,.00012155608,.000052280982,.0000221469,0,0,0,0,0,0
.88856119,.64755368,.3831059,.12674277,-.14288755,-.36760086,-.62364691,-.86946845,-1.1297123,-1.3961779,-1.6148217,-1.8875455,-2.1168458,-2.3545768,-2.661983,-2.9026878,-3.1526785,-3.3880556,-3.6248691,-3.9086053,1.1798635,1.1775062,1.1739484,1.1692072,1.1675783,1.1650084,1.163268,1.1614301,1.154677,1.1529841,1.1507047,1.1487197,1.1402828,1.1437265,1.1405064,1.1441215,1.1377513,1.1317459,1.1311277,1.1230078,.45568961,.58534652,.74582744,.91420668,.90319645,.75395608,.59477508,.45836025,.3336246,.23285805,.16804616,.10799544,.070589319,.045915749,.024574442,.015079774,.008363056,.0046553677,.0026187499,.0012018102
.057630949,-.18723164,-.44218609,-.70304602,-.9542101,-1.1808809,-1.4084024,-1.6807564,-1.9403516,-2.2038832,-2.4289382,-2.6980031,-2.9278936,-3.1806078,-3.4757354,-3.6908422,-3.9634838,-4.2139325,-4.4047146,-4.6554708,1.1482242,1.1465832,1.1412005,1.1355819,1.1367607,1.1319138,1.1371455,1.1289045,1.123978,1.12666,1.1209818,1.1173635,1.113421,1.1053902,1.1123853,1.0941736,1.1006291,1.095775,1.0940218,1.0871806,.9602136,.87108821,.70040923,.53927135,.40610638,.30294022,.22255972,.14418221,.091818251,.057287063,.036114153,.02029874,.01198101,.0063395873,.0032649152,.0016326618,.00084752683,.00041156882,.00023875361,.00010877396
-1.4102981,-1.6585131,-1.9098915,-2.1492658,-2.3922293,-2.6526177,-2.8679545,-3.1247072,-3.3721645,-3.6086118,-3.8865466,-4.0916791,-4.3457499,-4.6068592,-4.8320293,-5.091104,-5.3406315,-5.5865307,-5.8463993,-6.1103373,1.0179132,1.0151238,1.0146387,1.0106177,1.0066242,1.0068722,1.0058585,1.00251,.99819833,.98745221,.99731058,.98704302,.98509496,.99145299,.98158389,.97421014,.96989554,.97455168,.97623724,.96845371,.17339724,.10995687,.066900566,.039511479,.022230279,.011835326,.0067889551,.0033343853,.0016093348,.00072507648,.00035277571,.00016586998,.000072709983,.000034686374,.000014378647,0,0,0,0,0
-.75247222,-1.002827,-1.2447917,-1.4854054,-1.7418261,-1.9865036,-2.2326472,-2.4813428,-2.7217143,-2.9703212,-3.2344067,-3.4610889,-3.7327998,-3.9409008,-4.2262449,-4.4406443,-4.7195945,-4.9582,-5.1939034,-5.4394736,1.0359014,1.0333775,1.0326166,1.0279503,1.0239712,1.0233052,1.0222723,1.0167738,1.016427,1.0133655,1.0060742,.99912632,1.001433,1.0041245,.99555254,.99937767,.9951812,.98730862,.98330981,.9838509,.47172433,.3375195,.23493202,.15605326,.09650737,.059121206,.034737486,.019079564,.010613421,.0055000926,.0025455251,.0012596338,.00058484689,.00032457398,.00012198735,.000065799417,.000025580326,.000010451617,0,0
-1.1281366,-1.3707533,-1.6168972,-1.8704647,-2.1170139,-2.3457336,-2.6205018,-2.861444,-3.0928261,-3.3424139,-3.5687885,-3.8356159,-4.0793929,-4.3074665,-4.5578322,-4.8378234,-5.117918,-5.3321595,-5.5353503,-5.8179688,1.1505626,1.1483817,1.1474997,1.144026,1.1408165,1.1372347,1.131973,1.1271696,1.128038,1.1259506,1.1207553,1.1199545,1.1139373,1.1097306,1.1100948,1.1124617,1.1098771,1.1016549,1.1008412,1.095116,.33258572,.2394802,.16635671,.1097081,.070694409,.045517739,.025696818,.0150218,.0090151038,.0049791513,.002770632,.0014096525,.00070893776,.00036956993,.00018726548,.000088437882,.000038791011,.000018730165,.000010239872,0
-.29995802,-.54225397,-.80364901,-1.0450318,-1.2930474,-1.5585496,-1.7880682,-2.0444057,-2.300076,-2.5719018,-2.7585778,-3.041456,-3.2869184,-3.5675511,-3.7633533,-3.9934018,-4.2606764,-4.5468979,-4.8105173,-5.0621543,1.1942413,1.1915139,1.187638,1.1877704,1.1828895,1.1814152,1.176152,1.1750211,1.1784275,1.1694896,1.1627963,1.1589098,1.1574805,1.1498834,1.1542896,1.1493676,1.1453117,1.144714,1.1420239,1.1349739,.80293697,.6514405,.50240999,.38408133,.2807197,.19441511,.13611835,.089381233,.057813089,.033563312,.022448689,.012139015,.0069967099,.0034676846,.0022430648,.0012228696,.00059769844,.0002813155,.00013501493,.000062435458
-.73282677,-.98160487,-1.221647,-1.4853048,-1.7312649,-1.9731508,-2.2080753,-2.4806101,-2.732604,-2.9523146,-3.1948533,-3.4536655,-3.7016578,-3.9279313,-4.1955438,-4.457634,-4.6884885,-4.9464951,-5.1592875,-5.4541106,1.0113124,1.0094309,1.006022,1.0070896,.99920368,.99689388,.99658513,.99674499,.99476331,.98695087,.98571849,.98778367,.98167765,.97699869,.97290331,.97342116,.97407222,.97047222,.96924514,.95977229,.47279462,.33653712,.23156822,.14789145,.09067601,.054523993,.032327402,.01697341,.0088953059,.0046842238,.0023663051,.0011480693,.00051445374,.00024297122,.000099027922,.000042905624,.00002040821,0,0,0
1.1553831,.89575207,.65268779,.40072596,.15473747,-.09756393,-.35425037,-.61383092,-.85498017,-1.1166515,-1.3975098,-1.6249061,-1.8497703,-2.1169755,-2.3698912,-2.6469707,-2.873529,-3.1287832,-3.3514287,-3.6470277,1.0670986,1.0639143,1.0613273,1.0576271,1.0555714,1.0539967,1.0525756,1.0498356,1.0439568,1.0405037,1.0456914,1.032246,1.0328571,1.0342258,1.0283188,1.0305196,1.0254406,1.0308945,1.0234709,1.0209247,.2852537,.40470591,.54197085,.70672351,.88417315,.92669946,.73816842,.56195849,.41753274,.28946483,.18877344,.12313961,.080690056,.047112022,.026326241,.013950473,.0077135214,.0041650571,.0021554576,.00092171971
-1.1278927,-1.3721308,-1.6247457,-1.88019,-2.1160851,-2.3599408,-2.6164744,-2.8547559,-3.113209,-3.3547981,-3.5898683,-3.8696733,-4.0236092,-4.3365273,-4.5775018,-4.8343644,-5.0664625,-5.3242283,-5.5726786,-5.7890267,1.0250895,1.0219128,1.0187382,1.018839,1.0142207,1.0121768,1.0089052,1.0091655,.99620587,1.0007666,1.0002662,1.0093104,.99312466,.99825436,.99247712,.98035866,.9898057,.98073584,.98126686,.97614318,.27762541,.18675339,.118424,.072206281,.043202259,.024718383,.013117249,.0071983277,.0032605641,.0017324541,.00087818172,.00042614291,.00022106241,.000089726185,.000038674432,.000013990256,0,0,0,0
-1.6271679,-1.8820318,-2.126631,-2.3539236,-2.6077881,-2.8567832,-3.1097033,-3.35039,-3.5745783,-3.8311539,-4.0799913,-4.3370943,-4.5625052,-4.8449283,-5.0690417,-5.3152518,-5.5781002,-5.7868657,-6.0489287,-6.3269386,1.0022334,1.0010216,.9982025,.99462515,.98952061,.98548168,.98800457,.9848218,.98298383,.98175889,.97925389,.97535133,.97150481,.96497321,.9735235,.96246701,.96365887,.9599191,.96368998,.9536643,.11213842,.067210771,.039180133,.022755112,.011808826,.0059904535,.0030663481,.0015041825,.00076436898,.00034718937,.0001554893,.000065124623,.000029621147,.000010490219,0,0,0,0,0,0
.41774783,.1589254,-.093841143,-.34021839,-.56891537,-.82734841,-1.0556009,-1.3236887,-1.5816523,-1.8291835,-2.0689626,-2.3666642,-2.5788951,-2.8138485,-3.1036224,-3.3633587,-3.6050184,-3.8131001,-4.094604,-4.3319201,1.0747113,1.0724865,1.0706325,1.0673395,1.0631164,1.0608654,1.0583882,1.0573033,1.0523244,1.052328,1.0462859,1.0475119,1.0435735,1.0380409,1.0360833,1.0348055,1.0307451,1.0316747,1.0205429,1.0253707,.69950426,.8829239,.93058139,.75153154,.59544432,.43994018,.32443687,.21768409,.14050101,.089677066,.054741815,.02924443,.017710537,.0097597744,.0046319594,.0023071056,.0011444073,.00064168678,.00024911689,.00012992042
-1.0741382,-1.3237585,-1.5703653,-1.8147678,-2.0570138,-2.2945502,-2.5487676,-2.7785897,-3.0489094,-3.2989678,-3.5206971,-3.7557831,-4.0340366,-4.2831969,-4.4880276,-4.7488003,-5.0114546,-5.274817,-5.5155039,-5.7396135,1.0065907,1.0048064,1.0018483,1.001379,.99923134,.99625528,.99375355,.98747665,.98348886,.9870891,.98316604,.97464561,.98120576,.9677124,.96895069,.96205568,.97751504,.96207446,.96258247,.95196241,.29216769,.1950108,.12469187,.077272423,.045925051,.026415573,.014081997,.007484884,.0034908196,.0017826702,.00089869538,.00040199331,.00018413892,.000069463276,.000036343255,.000013772999,0,0,0,0
.58223093,.33222297,.073898457,-.17122227,-.41109702,-.65298903,-.91033834,-1.1504004,-1.4211235,-1.6691494,-1.9295944,-2.1740129,-2.3954058,-2.7025249,-2.9091668,-3.1564457,-3.4442813,-3.6854434,-3.9275064,-4.1829615,1.1445858,1.1382344,1.13974,1.1346551,1.1350057,1.1303182,1.1247642,1.1310414,1.121227,1.1162565,1.1031003,1.1227516,1.1180502,1.1167613,1.1018211,1.0946244,1.0916992,1.096814,1.097694,1.0919611,.61370122,.77185345,.94861811,.88079268,.71906418,.56662351,.42298084,.31506294,.21213832,.14249159,.087731466,.059741631,.038141001,.020040156,.01166375,.0062366156,.0030036615,.0016941252,.00090661843,.00043035205
.33941919,.076816037,-.16120197,-.39695761,-.67826986,-.92989343,-1.1679507,-1.4314117,-1.6572393,-1.8923572,-2.1559379,-2.390954,-2.6796887,-2.8840184,-3.1738365,-3.4233303,-3.683166,-3.8734982,-4.1307025,-4.4156384,1.1272613,1.1242442,1.1219909,1.1229726,1.1163533,1.1171559,1.1111118,1.1114155,1.10481,1.1117272,1.0958817,1.0943364,1.0983857,1.0875251,1.0790476,1.0775903,1.0800651,1.0780735,1.0803841,1.0683236,.7648595,.94585758,.88646102,.72553366,.54681915,.41001928,.29934368,.20499647,.14127055,.096293978,.055938587,.034671512,.019113919,.011328645,.0053532925,.0028280742,.0014698537,.00086783792,.00043986447,.00017216998
2.1714351,1.9174581,1.6722302,1.4088948,1.1462163,.89239323,.64200127,.38289392,.13346364,-.095212489,-.38212264,-.64958185,-.9003551,-1.1286161,-1.4049336,-1.6540875,-1.8804033,-2.1044574,-2.4505517,-2.6554968,.99418676,.99283326,.99093461,.98826015,.98285192,.98256141,.97889692,.97024322,.9803198,.97036284,.96726859,.9651475,.96868718,.96282721,.96272677,.95573097,.95167178,.95257527,.9360767,.94527012,.034727443,.060379162,.099096403,.16154422,.25026685,.36906374,.51558977,.69515622,.89237458,.92231476,.6948514,.50469863,.3580915,.24788722,.15209478,.091025472,.054922424,.032803509,.012338655,.0075745066
.50767875,.25503176,.0022848584,-.23548245,-.494519,-.75315166,-.9704603,-1.229485,-1.5066743,-1.7559893,-1.9991047,-2.2285781,-2.5210915,-2.7694325,-2.9997098,-3.2634947,-3.5051322,-3.7465701,-4.0007663,-4.270175,1.0881206,1.0856496,1.0816778,1.0772015,1.0771508,1.0738971,1.0752475,1.0686619,1.0661389,1.0647582,1.0616294,1.062178,1.0511369,1.0537374,1.0542408,1.0475904,1.0484619,1.0446109,1.0413677,1.0352101,.64328098,.81544662,.99832487,.82804167,.64858776,.48706162,.37203896,.25660816,.16514243,.10675094,.066800952,.042099401,.021098698,.012024282,.0068940818,.003349412,.0017776386,.00088419282,.00041624799,.00017660961
-1.5565704,-1.7983518,-2.0374007,-2.2858379,-2.5603957,-2.8100891,-3.0097852,-3.2511246,-3.5234852,-3.781795,-4.0297046,-4.2254939,-4.5125837,-4.7641244,-4.9777532,-5.2303257,-5.4851446,-5.7043972,-5.9482656,-6.186326,1.125079,1.1229923,1.1208771,1.1157351,1.1120805,1.1129019,1.1085246,1.1063368,1.1071166,1.0990043,1.0987717,1.0960631,1.0924399,1.0915004,1.0867035,1.0799419,1.0799755,1.0778018,1.0726464,1.0693085,.17399229,.11696788,.076424986,.046926294,.026466591,.015532328,.0096509494,.0053917328,.0027836158,.0013454426,.00069794053,.00039998899,.00017349592,.000084138512,.000042736425,.000018550236,0,0,0,0
.40198573,.16004445,-.10182176,-.35422727,-.60833788,-.84376979,-1.0832717,-1.3632632,-1.5998553,-1.8184994,-2.0826015,-2.3371301,-2.5747411,-2.8804977,-3.0815957,-3.3734932,-3.5799346,-3.8382092,-4.0781064,-4.3104901,1.1255249,1.123359,1.1217337,1.1190302,1.1133777,1.1113514,1.1096478,1.1054345,1.1053171,1.1029135,1.0935701,1.0954621,1.0929782,1.0910649,1.0851243,1.0863686,1.077793,1.0811507,1.0763757,1.0747306,.72280836,.88740695,.92811596,.75319237,.58775949,.452059,.33467549,.22451109,.15538362,.10682846,.063890114,.038918179,.023351112,.011670987,.0069942144,.00344166,.0018891776,.00098295999,.0004876694,.00025019274
-2.1044161,-2.3461773,-2.5753269,-2.8345449,-3.0715528,-3.3069832,-3.5780654,-3.8106101,-4.0519867,-4.2969542,-4.53338,-4.7840819,-5.0241671,-5.2903752,-5.5197649,-5.7548895,-6.0133343,-6.2453003,-6.5218296,-6.6955066,.94181329,.93846935,.93529212,.93410635,.931602,.92688626,.93081218,.92730653,.92608476,.9188478,.91423416,.92279714,.91368443,.91659307,.91316634,.91389078,.90683722,.90204811,.89872301,.89282405,.030967452,.016512541,.0087477975,.0041708942,.0020237665,.00093367894,.00041353441,.0001852549,.000081390608,.000031550047,.000012810247,0,0,0,0,0,0,0,0,0
.94010317,.6926704,.43986988,.19448149,-.080499306,-.30744505,-.56166327,-.8287499,-1.04466,-1.3243874,-1.579403,-1.7838563,-2.0721412,-2.3508494,-2.6006453,-2.8190219,-3.0958068,-3.3316936,-3.5529296,-3.840734,1.1331712,1.1287681,1.1267213,1.1249981,1.12356,1.1214366,1.1145103,1.1175727,1.1113949,1.1066675,1.1017923,1.0970451,1.1032554,1.0936502,1.0889801,1.0915086,1.0872884,1.0768422,1.0929224,1.078307,.41155726,.54283535,.69826323,.86360204,.94323146,.78534371,.61699027,.46257931,.35274628,.2382843,.15930167,.11160079,.067477226,.037542362,.021622652,.013470823,.0068599484,.0035498152,.0023031191,.00095015042
.10034776,-.1440994,-.39575472,-.64552927,-.89462715,-1.1543833,-1.374867,-1.6095742,-1.9096652,-2.1170449,-2.4139266,-2.648279,-2.9074998,-3.1242073,-3.384203,-3.645082,-3.8650711,-4.1111841,-4.3551846,-4.6434488,1.1507868,1.1486067,1.1464071,1.1414983,1.1356444,1.1372736,1.1340579,1.1341351,1.1228981,1.1276129,1.1252977,1.1227814,1.1175365,1.1109616,1.10849,1.1141529,1.1143312,1.1069454,1.0940064,1.1021436,.93093765,.90077585,.73169905,.57480854,.43536186,.31603739,.23232111,.16339654,.096581697,.067582279,.037914444,.023188053,.012847957,.0075173005,.0039675822,.0021733455,.0012438426,.00060858333,.00027386443,.00013466824
.041842785,-.20574588,-.45640185,-.71025944,-.94616109,-1.1964082,-1.4392608,-1.6848906,-1.9505959,-2.1848614,-2.4392557,-2.6941526,-2.9762213,-3.1773121,-3.428642,-3.6763923,-3.9401164,-4.1906948,-4.4368219,-4.6897407,1.2717965,1.2686588,1.2653103,1.2611176,1.2579523,1.2578007,1.2519023,1.2511514,1.2470489,1.2429329,1.2386646,1.2375146,1.2260884,1.2336986,1.2309589,1.223941,1.2193921,1.217029,1.2145163,1.2104044,.97391355,.87196398,.72017294,.57636708,.45626107,.34708157,.2569465,.18548343,.12546439,.086241215,.055705976,.035286743,.019685332,.013715368,.0080584772,.0045311265,.0024325978,.0013367295,.00072786224,.00037743512
2.255018,1.9971963,1.7582049,1.4960471,1.2365136,.99053144,.74798059,.49984932,.2426549,-.047628056,-.3123408,-.55356169,-.83492512,-1.0778761,-1.2943435,-1.5643079,-1.8033702,-2.0115402,-2.390075,-2.6002603,.96652955,.96408415,.96140325,.95896769,.95711994,.95219427,.94945377,.94978338,.94906622,.94419849,.94186085,.94406396,.94327295,.93560743,.93190855,.93236148,.91715604,.91908705,.92311764,.91523916,.024628082,.044634182,.074711561,.12643224,.20362312,.30431405,.43534419,.60153115,.79947823,.96001446,.74186474,.560848,.38124493,.25596985,.1723569,.10099618,.056063451,.034375548,.01325658,.0069720228
-.022993365,-.27222288,-.51939756,-.77045244,-1.0004406,-1.2682948,-1.5126067,-1.7213578,-1.9876249,-2.2881744,-2.5115976,-2.7543774,-3.0250039,-3.2684643,-3.5015006,-3.7417815,-4.0069456,-4.2487216,-4.4870729,-4.679987,1.1546879,1.1516762,1.1498333,1.1460681,1.1437582,1.1408489,1.1385031,1.1368701,1.1327977,1.1282516,1.1309396,1.1205873,1.1169343,1.1254938,1.1080028,1.1173252,1.1105543,1.1072528,1.0999707,1.1042212,.9842093,.8143217,.65385455,.50519109,.38683462,.27273881,.19133009,.13766703,.086796455,.049084086,.031948391,.018287543,.0098201595,.0059094508,.0029608419,.0017489602,.0008305157,.00042209233,.00020309014,.00012460048
-.43654299,-.6791442,-.93776858,-1.1858717,-1.4184742,-1.6886284,-1.9155469,-2.1518574,-2.4233575,-2.6748884,-2.9324729,-3.1832676,-3.3938284,-3.634927,-3.9258626,-4.1679897,-4.4226065,-4.6929545,-4.9222741,-5.175786,1.0632991,1.0600888,1.0581275,1.0572432,1.0528481,1.0464302,1.0452596,1.0447918,1.042866,1.0329144,1.0404878,1.0319149,1.0351044,1.0306085,1.0272027,1.0217638,1.0253441,1.018909,1.0140232,1.0053973,.68353647,.52531582,.38065022,.26853177,.18529132,.11426307,.074130744,.045823872,.02517502,.013239513,.0073971371,.0036391944,.0021305108,.0010510673,.0004417962,.00020312429,.000098753102,.000039457333,.000017906194,0
-.35319749,-.59088308,-.84692794,-1.1021824,-1.3447466,-1.6180081,-1.8545407,-2.0810001,-2.3244741,-2.5867636,-2.8410845,-3.1013689,-3.3314588,-3.5859516,-3.8277488,-4.0747643,-4.3210802,-4.5759339,-4.827354,-5.074944,1.0931147,1.0912187,1.0873702,1.0847538,1.0812762,1.074486,1.0759577,1.0741876,1.069739,1.0695508,1.0718443,1.0675451,1.0641844,1.0610688,1.0516795,1.0494043,1.0534598,1.0497441,1.0468823,1.0436697,.74825329,.59110099,.44052446,.31555623,.2206866,.13977346,.092311129,.059621546,.035617493,.020108238,.011364639,.0058920877,.003212149,.0016033422,.0007572496,.00036803322,.00018957435,.0000856345,.000038800266,.000017431694
.45196342,.2092521,-.041288279,-.2892985,-.54394186,-.78964192,-1.0438346,-1.2820246,-1.5428358,-1.8227218,-2.0532329,-2.2824714,-2.5499289,-2.8102753,-3.0421207,-3.3071542,-3.5720246,-3.8258777,-4.0921679,-4.3398795,1.1369494,1.134863,1.1325824,1.1281531,1.1201324,1.1248084,1.1207985,1.1199025,1.1134617,1.1125523,1.1051763,1.1079161,1.1037574,1.0940537,1.0879914,1.0880249,1.1009718,1.085583,1.0956416,1.076562,.69304401,.85462016,.97109652,.79889697,.62983239,.48663098,.35713416,.2589457,.17335442,.10900684,.070384137,.045769304,.025984358,.013946922,.0078374473,.0041138986,.002344734,.0010593341,.00057203084,.00023509933
.34882951,.10391358,-.15430264,-.40302041,-.66643322,-.89773202,-1.154338,-1.402567,-1.6219418,-1.8957013,-2.1435268,-2.400914,-2.6801684,-2.8944862,-3.1547,-3.3931007,-3.6473205,-3.8935885,-4.1593785,-4.4284306,1.1739802,1.1706243,1.168295,1.1627743,1.1639458,1.1596047,1.1551688,1.1528901,1.1499605,1.149152,1.1420807,1.1441282,1.138649,1.138952,1.1309751,1.1265773,1.1254458,1.1210768,1.120841,1.1161394,.76786441,.92969877,.89557093,.73066264,.57006675,.44327131,.32352006,.23072663,.16595422,.10665601,.067665942,.042067293,.023455938,.014920486,.0079751192,.0044331527,.0023686995,.0012276365,.00061407854,.00028512851
1.6064129,1.3556625,1.0993242,.85201657,.59467185,.33651292,.069418415,-.16176771,-.41889897,-.68940133,-.90796787,-1.2066352,-1.4480624,-1.6641873,-1.959622,-2.2100894,-2.4450519,-2.6753144,-2.9498105,-3.1639411,1.0572023,1.0539823,1.05441,1.0507048,1.0477608,1.045946,1.0404712,1.0405806,1.0369203,1.0322011,1.0300148,1.0259159,1.0221921,1.025076,1.0154264,1.020245,1.0154238,1.0131167,1.0152473,1.0032679,.13631287,.20557943,.30324402,.42210546,.57342571,.74929136,.94713032,.8772223,.68832421,.50794351,.3831808,.24631743,.16414641,.11215238,.060563877,.036159839,.020626888,.01165345,.0058863601,.0030147252
